node1,node2,distance,distance_to_depot,total_demand,is_customer,total_service_time,total_ready_time,total_due_time,rain,traffic,cost
33,42,31.85,48.27,17.84,1,14.44,94.43,142.18,0.74,0.36,794.53
33,43,52.68,26.74,19.68,1,13.02,94.43,142.18,0.74,0.71,815.53
33,44,49.15,43.21,17.03,1,13.33,94.43,142.18,0.86,0.31,791.07
33,45,58.95,36.54,13.24,1,7.15,94.43,140.75,0.46,0.07,661.07
33,46,67.15,43.65,12.03,1,7.51,94.43,142.18,0.14,0.2,659.81
33,47,40.04,18.34,12.88,1,6.42,94.43,142.18,0.92,0.94,680.99
33,48,77.96,55.93,16.52,1,10.47,94.43,142.18,0.78,0.98,828.4
33,49,55.54,27.98,17.57,1,9.86,94.43,142.18,0.24,0.31,721.93
34,0,6.3,0.0,6.95,0,5.76,30.43,154.4,0.55,0.88,389.73
34,1,66.24,64.33,11.19,1,11.82,30.43,154.4,0.6,0.67,709.0
34,2,22.06,15.83,9.69,1,8.44,99.29,142.14,0.86,0.42,624.62
34,3,43.9,50.0,13.52,1,11.66,42.3,148.69,0.71,0.4,692.19
34,4,45.52,39.53,12.54,1,10.13,49.13,134.3,0.03,0.51,622.18
34,5,29.32,35.01,9.6,1,12.06,30.43,136.79,0.29,0.21,573.15
34,6,26.5,26.89,13.6,1,10.04,30.43,145.9,0.21,0.63,608.12
34,7,43.0,44.42,9.53,1,7.39,68.36,154.4,0.17,0.05,590.38
34,8,52.47,46.24,8.09,1,9.51,30.43,152.58,0.79,0.89,641.72
34,9,30.77,34.38,9.82,1,13.08,30.43,154.4,0.08,0.99,632.48
34,10,51.9,55.19,15.58,1,10.64,30.43,154.4,0.79,0.79,733.12
34,11,49.02,44.09,16.59,1,14.35,62.85,144.02,0.79,0.46,771.88
34,12,37.94,40.62,8.77,1,11.74,46.41,130.02,0.27,0.03,575.09
34,13,30.41,30.67,12.1,1,15.7,62.31,154.4,0.21,0.15,673.79
34,14,36.59,30.41,12.05,1,12.95,58.05,100.29,0.55,0.09,607.34
34,15,33.03,28.57,14.66,1,12.42,30.43,154.4,0.59,0.6,676.73
34,16,19.21,25.26,15.78,1,15.23,81.68,101.49,0.81,0.8,718.24
34,17,29.26,34.33,12.46,1,13.76,42.75,146.96,0.51,0.53,667.5
34,18,54.36,50.7,9.96,1,11.64,30.43,154.4,0.47,0.39,648.89
34,19,41.02,39.69,16.52,1,13.77,76.57,154.4,0.02,0.31,731.08
34,20,34.8,34.5,16.91,1,13.63,30.43,154.4,0.02,0.14,667.53
34,21,26.23,31.96,10.54,1,8.56,70.35,154.4,0.0,0.57,602.44
34,22,40.37,44.21,8.19,1,12.1,97.15,154.4,0.82,0.2,690.03
34,23,45.84,42.94,10.23,1,13.49,72.71,119.44,0.76,0.14,663.13
34,24,55.29,49.48,13.55,1,14.06,47.74,154.4,0.32,0.55,726.51
34,25,39.31,40.08,14.61,1,7.11,30.43,154.4,0.48,0.38,624.42
34,26,24.72,18.97,9.01,1,6.91,30.43,125.18,0.81,0.48,523.0
34,27,53.61,49.27,14.06,1,8.83,30.43,154.4,0.82,0.53,684.11
34,28,48.1,46.3,13.7,1,14.58,54.04,106.17,0.87,0.39,700.41
34,29,57.64,52.05,12.35,1,7.1,61.75,117.91,0.16,0.52,617.85
34,30,16.76,22.3,12.03,1,9.4,43.06,149.48,0.68,0.52,605.9
34,31,50.59,44.38,10.68,1,13.73,30.43,154.4,0.73,0.47,683.9
34,32,35.01,40.95,12.36,1,8.31,30.43,154.4,0.54,0.92,640.49
34,33,26.44,30.69,16.77,1,10.97,94.43,142.18,0.08,0.32,691.14
34,35,47.11,45.51,10.25,1,13.28,30.43,118.14,0.78,0.81,655.99
34,36,44.61,48.14,16.84,1,8.47,84.22,139.67,0.94,0.89,761.24
34,37,38.28,40.87,14.04,1,13.0,86.48,135.32,0.74,0.21,718.85
34,38,50.44,46.19,12.02,1,7.49,80.75,115.27,0.77,0.73,662.75
34,39,30.49,28.3,9.32,1,11.72,39.08,121.99,0.62,0.35,578.76
34,40,34.79,30.66,10.34,1,6.85,55.7,136.53,0.23,0.92,587.08
34,41,23.94,25.19,12.71,1,15.28,86.71,128.37,0.04,0.67,679.61
34,42,47.96,48.27,14.97,1,14.99,30.43,154.4,0.88,0.2,734.66
34,43,27.46,26.74,16.81,1,13.57,61.26,154.4,0.14,0.76,718.66
34,44,38.47,43.21,14.16,1,13.88,56.79,154.4,0.74,0.18,719.27
34,45,42.66,36.54,10.37,1,7.7,50.61,140.75,0.5,0.86,619.26
34,46,49.88,43.65,9.16,1,8.06,50.93,154.4,0.27,0.14,591.56
34,47,23.99,18.34,10.01,1,6.97,49.8,154.4,0.63,0.05,550.33
34,48,62.12,55.93,13.65,1,11.02,57.28,146.51,0.98,0.36,735.54
34,49,29.66,27.98,14.7,1,10.41,50.61,154.4,0.95,0.87,704.75
35,0,45.51,0.0,3.3,0,7.52,5.89,118.14,0.06,0.99,330.24
35,1,19.21,64.33,7.54,1,13.58,18.77,118.14,0.57,0.07,563.65
35,2,42.52,15.83,6.04,1,10.2,99.29,118.14,0.58,0.7,602.18
35,3,80.23,50.0,9.87,1,13.42,42.3,118.14,0.91,0.26,682.07
35,4,64.48,39.53,8.89,1,11.89,49.13,118.14,0.82,0.52,646.08
35,5,51.31,35.01,5.95,1,13.82,16.77,118.14,0.01,0.22,530.43
35,6,72.4,26.89,9.95,1,11.8,16.92,118.14,0.54,0.38,597.85
35,7,21.73,44.42,5.88,1,9.15,68.36,118.14,0.85,0.71,580.95
35,8,52.63,46.24,4.44,1,11.27,27.01,118.14,0.54,0.32,544.12
35,9,77.47,34.38,6.17,1,14.84,25.59,118.14,0.23,0.82,618.18
35,10,98.62,55.19,11.93,1,12.4,23.07,118.14,0.85,0.79,720.32
35,11,77.62,44.09,12.94,1,16.11,62.85,118.14,0.72,0.62,760.2
35,12,29.92,40.62,5.12,1,13.5,46.41,118.14,0.3,0.52,562.29
35,13,76.15,30.67,8.45,1,17.46,62.31,118.14,0.88,0.64,722.37
35,14,43.85,30.41,8.4,1,14.71,58.05,100.29,0.18,0.72,608.7
35,15,25.15,28.57,11.01,1,14.18,5.89,118.14,0.47,0.04,555.15
35,16,60.6,25.26,12.13,1,16.99,81.68,101.49,0.18,0.84,711.23
35,17,73.67,34.33,8.81,1,15.52,42.75,118.14,0.4,0.15,639.69
35,18,18.9,50.7,6.31,1,13.4,9.94,118.14,0.98,0.1,548.78
35,19,84.05,39.69,12.87,1,15.53,76.57,118.14,0.91,0.32,763.95
35,20,14.42,34.5,13.26,1,15.39,25.09,118.14,0.02,0.75,617.15
35,21,68.4,31.96,6.89,1,10.32,70.35,118.14,0.52,0.28,600.95
35,22,86.67,44.21,4.54,1,13.86,97.15,118.14,0.41,0.53,677.17
35,23,84.43,42.94,6.58,1,15.25,72.71,118.14,0.95,0.91,729.52
35,24,44.06,49.48,9.9,1,15.82,47.74,118.14,0.94,0.01,664.12
35,25,17.53,40.08,10.96,1,8.87,5.89,118.14,0.73,0.74,553.44
35,26,54.13,18.97,5.36,1,8.67,5.89,118.14,0.22,0.62,479.43
35,27,85.19,49.27,10.41,1,10.59,5.89,118.14,0.94,0.14,622.49
35,28,89.83,46.3,10.05,1,16.34,54.04,106.17,0.82,0.02,702.24
35,29,78.99,52.05,8.7,1,8.86,61.75,117.91,0.18,0.87,638.8
35,30,45.83,22.3,8.38,1,11.16,43.06,118.14,0.34,0.57,570.23
35,31,63.17,44.38,7.03,1,15.49,8.02,118.14,0.54,0.13,592.41
35,32,74.37,40.95,8.71,1,10.07,5.89,118.14,0.81,0.62,598.65
35,33,72.61,30.69,13.12,1,12.73,94.43,118.14,0.62,0.08,709.37
35,34,47.11,6.3,10.25,1,13.28,30.43,118.14,0.23,0.55,576.28
35,36,38.26,48.14,13.19,1,10.23,84.22,118.14,0.71,0.93,704.96
35,37,85.38,40.87,10.39,1,14.76,86.48,118.14,0.16,0.03,691.87
35,38,22.75,46.19,8.37,1,9.25,80.75,115.27,0.19,0.08,554.66
35,39,72.1,28.3,5.67,1,13.48,39.08,118.14,0.11,0.75,592.12
35,40,69.95,30.66,6.69,1,8.61,55.7,118.14,0.54,0.69,588.95
35,41,26.65,25.19,9.06,1,17.04,86.71,118.14,0.55,0.44,667.19
35,42,93.71,48.27,11.32,1,16.75,17.64,118.14,0.29,0.37,691.46
35,43,19.93,26.74,13.16,1,15.33,61.26,118.14,0.96,0.89,703.47
35,44,46.08,43.21,10.51,1,15.64,56.79,118.14,0.7,0.04,662.72
35,45,60.17,36.54,6.72,1,9.46,50.61,118.14,0.93,0.11,579.26
35,46,61.74,43.65,5.51,1,9.82,50.93,118.14,0.89,0.76,610.26
35,47,54.37,18.34,6.36,1,8.73,49.8,118.14,0.42,0.06,515.55
35,48,72.21,55.93,10.0,1,12.78,57.28,118.14,0.73,0.63,699.36
35,49,17.55,27.98,11.05,1,12.17,50.61,118.14,0.55,0.67,607.48
36,0,48.14,0.0,9.89,0,2.71,84.22,139.67,0.82,0.22,450.03
36,1,51.54,64.33,14.13,1,8.77,84.22,139.67,0.27,0.06,685.26
36,2,57.15,15.83,12.63,1,5.39,99.29,139.67,0.92,0.73,674.64
36,3,53.52,50.0,16.46,1,8.61,84.22,139.67,0.04,0.08,684.11
36,4,83.99,39.53,15.48,1,7.08,84.22,134.3,0.81,0.11,713.64
36,5,24.89,35.01,12.54,1,9.01,84.22,136.79,0.63,0.5,652.91
36,6,69.2,26.89,16.54,1,6.99,84.22,139.67,0.76,0.15,700.78
36,7,16.63,44.42,12.47,1,4.34,84.22,139.67,0.37,0.69,606.04
36,8,80.96,46.24,11.03,1,6.46,84.22,139.67,0.5,0.69,685.49
36,9,65.29,34.38,12.76,1,10.03,84.22,139.67,0.81,0.89,736.46
36,10,83.95,55.19,18.52,1,7.59,84.22,139.67,0.0,0.31,739.63
36,11,91.74,44.09,19.53,1,11.3,84.22,139.67,0.8,0.91,853.52
36,12,9.72,40.62,11.71,1,8.69,84.22,130.02,0.26,0.47,605.08
36,13,73.0,30.67,15.04,1,12.65,84.22,139.67,0.29,0.69,753.46
36,14,67.04,30.41,14.99,1,9.9,84.22,100.29,0.73,0.5,692.36
36,15,50.62,28.57,17.6,1,9.37,84.22,139.67,0.47,0.86,739.28
36,16,44.63,25.26,18.72,1,12.18,84.22,101.49,0.72,0.61,731.1
36,17,57.17,34.33,15.4,1,10.71,84.22,139.67,0.65,0.61,739.49
36,18,56.69,50.7,12.9,1,8.59,84.22,139.67,0.1,0.43,672.68
36,19,84.99,39.69,19.46,1,10.72,84.22,139.67,0.09,0.38,773.87
36,20,27.82,34.5,19.85,1,10.58,84.22,139.67,0.1,0.39,715.01
36,21,50.39,31.96,13.48,1,5.51,84.22,139.67,0.8,0.38,655.14
36,22,71.77,44.21,11.13,1,9.05,97.15,139.67,0.02,0.27,669.1
36,23,90.45,42.94,13.17,1,10.44,84.22,119.44,0.43,0.46,717.65
36,24,76.51,49.48,16.49,1,11.01,84.22,139.67,0.11,0.14,737.38
36,25,21.08,40.08,17.55,1,4.06,84.22,139.67,0.75,0.66,671.65
36,26,65.82,18.97,11.95,1,3.86,84.22,125.18,0.56,0.13,586.79
36,27,97.35,49.27,17.0,1,5.78,84.22,139.67,0.61,0.28,742.81
36,28,92.32,46.3,16.64,1,11.53,84.22,106.17,0.49,0.96,783.21
36,29,98.02,52.05,15.29,1,4.05,84.22,117.91,0.3,0.18,669.6
36,30,30.47,22.3,14.97,1,6.35,84.22,139.67,0.4,0.7,644.86
36,31,86.22,44.38,13.62,1,10.68,84.22,139.67,0.27,0.09,715.49
36,32,51.72,40.95,15.3,1,5.26,84.22,139.67,0.07,0.44,647.66
36,33,59.68,30.69,19.71,1,7.92,94.43,139.67,0.97,0.11,754.77
36,34,44.61,6.3,16.84,1,8.47,84.22,139.67,0.92,0.21,684.4
36,35,38.26,45.51,13.19,1,10.23,84.22,118.14,0.14,0.02,628.33
36,37,74.95,40.87,16.98,1,9.95,86.48,135.32,0.95,0.38,773.42
36,38,58.64,46.19,14.96,1,4.44,84.22,115.27,0.72,0.29,648.82
36,39,75.05,28.3,12.26,1,8.67,84.22,121.99,0.68,0.78,691.86
36,40,78.8,30.66,13.28,1,3.8,84.22,136.53,0.12,0.61,637.51
36,41,25.56,25.19,15.65,1,12.23,86.71,128.37,0.88,0.02,689.63
36,42,89.47,48.27,17.91,1,11.94,84.22,139.67,0.58,0.18,798.13
36,43,31.27,26.74,19.75,1,10.52,84.22,139.67,0.51,0.66,743.1
36,44,12.45,43.21,17.1,1,10.83,84.22,139.67,0.99,0.09,712.85
36,45,80.11,36.54,13.31,1,4.65,84.22,139.67,0.2,0.32,646.14
36,46,85.04,43.65,12.1,1,5.01,84.22,139.67,0.5,0.5,673.68
36,47,65.44,18.34,12.95,1,3.92,84.22,139.67,0.67,0.61,640.37
36,48,97.29,55.93,16.59,1,7.97,84.22,139.67,0.07,0.26,739.21
36,49,35.29,27.98,17.64,1,7.36,84.22,139.67,0.16,0.89,689.66
37,0,40.87,0.0,7.09,0,7.24,86.48,135.32,0.21,0.55,443.97
37,1,104.52,64.33,11.33,1,13.3,86.48,135.32,0.07,0.49,764.95
37,2,52.17,15.83,9.83,1,9.92,99.29,135.32,0.78,0.48,663.11
37,3,38.18,50.0,13.66,1,13.14,86.48,135.32,0.4,0.83,739.48
37,4,61.15,39.53,12.68,1,11.61,86.48,134.3,0.74,0.82,742.36
37,5,51.27,35.01,9.74,1,13.54,86.48,135.32,0.27,0.44,676.38
37,6,17.39,26.89,13.74,1,11.52,86.48,135.32,0.43,0.37,658.68
37,7,78.71,44.42,9.67,1,8.87,86.48,135.32,0.39,0.15,657.33
37,8,78.12,46.24,8.23,1,10.99,86.48,135.32,0.99,0.9,732.86
37,9,9.75,34.38,9.96,1,14.56,86.48,135.32,0.76,0.9,694.13
37,10,15.16,55.19,15.72,1,12.12,86.48,135.32,0.88,0.74,751.55
37,11,53.13,44.09,16.73,1,15.83,86.48,135.32,0.05,0.99,796.62
37,12,71.42,40.62,8.91,1,13.22,86.48,130.02,0.3,0.85,707.34
37,13,16.0,30.67,12.24,1,17.18,86.48,135.32,0.56,0.3,705.67
37,14,64.8,30.41,12.19,1,14.43,86.48,100.29,0.56,0.72,712.18
37,15,69.03,28.57,14.8,1,13.9,86.48,135.32,0.1,0.83,752.9
37,16,30.37,25.26,15.92,1,16.71,86.48,101.49,0.78,0.44,730.9
37,17,19.52,34.33,12.6,1,15.24,86.48,135.32,0.7,0.02,690.05
37,18,91.49,50.7,10.1,1,13.12,86.48,135.32,1.0,0.36,764.19
37,19,25.03,39.69,16.66,1,15.25,86.48,135.32,0.52,0.35,749.12
37,20,72.67,34.5,17.05,1,15.11,86.48,135.32,0.4,0.27,784.07
37,21,26.02,31.96,10.68,1,10.04,86.48,135.32,0.75,0.87,667.98
37,22,9.88,44.21,8.33,1,13.58,97.15,135.32,0.44,0.15,635.16
37,23,36.83,42.94,10.37,1,14.97,86.48,119.44,0.64,0.3,686.09
37,24,85.55,49.48,13.69,1,15.54,86.48,135.32,0.29,0.55,791.13
37,25,76.09,40.08,14.75,1,8.59,86.48,135.32,0.67,0.71,740.37
37,26,45.23,18.97,9.15,1,8.39,86.48,125.18,0.88,0.09,599.76
37,27,51.77,49.27,14.2,1,10.31,86.48,135.32,0.49,0.12,698.44
37,28,31.1,46.3,13.84,1,16.06,86.48,106.17,0.35,0.79,726.05
37,29,65.86,52.05,12.49,1,8.58,86.48,117.91,0.77,0.22,682.5
37,30,45.15,22.3,12.17,1,10.88,86.48,135.32,0.19,0.51,654.75
37,31,69.03,44.38,10.82,1,15.21,86.48,135.32,0.78,0.31,750.01
37,32,30.68,40.95,12.5,1,9.79,86.48,135.32,0.39,0.81,676.33
37,33,15.32,30.69,16.91,1,12.45,94.43,135.32,0.49,0.13,700.36
37,34,38.28,6.3,14.04,1,13.0,86.48,135.32,0.5,0.49,686.28
37,35,85.38,45.51,10.39,1,14.76,86.48,118.14,0.26,0.67,733.51
37,36,74.95,48.14,16.98,1,9.95,86.48,135.32,0.93,0.83,802.19
37,38,86.63,46.19,12.16,1,8.97,86.48,115.27,0.25,0.58,687.37
37,39,27.81,28.3,9.46,1,13.2,86.48,121.99,0.58,0.5,645.18
37,40,39.36,30.66,10.48,1,8.33,86.48,135.32,0.39,0.37,617.92
37,41,60.92,25.19,12.85,1,16.76,86.71,128.37,0.1,0.82,743.29
37,42,18.33,48.27,15.11,1,16.47,86.48,135.32,0.37,0.41,743.2
37,43,65.62,26.74,16.95,1,15.05,86.48,135.32,0.98,0.43,804.66
37,44,64.46,43.21,14.3,1,15.36,86.48,135.32,0.04,0.47,751.57
37,45,60.93,36.54,10.51,1,9.18,86.48,135.32,0.83,0.96,705.67
37,46,69.15,43.65,9.3,1,9.54,86.48,135.32,0.71,0.15,666.0
37,47,44.26,18.34,10.15,1,8.45,86.48,135.32,0.58,0.51,624.9
37,48,78.42,55.93,13.79,1,12.5,86.48,135.32,0.26,0.32,748.05
37,49,67.94,27.98,14.84,1,11.89,86.48,135.32,0.49,0.78,748.52
38,0,46.19,0.0,5.07,0,1.73,80.75,115.27,0.75,0.26,360.71
38,1,29.53,64.33,9.31,1,7.79,80.75,115.27,0.92,0.66,639.88
38,2,35.65,15.83,7.81,1,4.41,99.29,115.27,0.89,0.77,571.24
38,3,91.21,50.0,11.64,1,7.63,80.75,115.27,0.85,0.5,697.43
38,4,49.26,39.53,10.66,1,6.1,80.75,115.27,0.13,0.76,596.91
38,5,65.49,35.01,7.72,1,8.03,80.75,115.27,0.78,0.16,601.02
38,6,70.88,26.89,11.72,1,6.01,80.75,115.27,0.2,0.13,587.59
38,7,43.03,44.42,7.65,1,3.36,80.75,115.27,0.9,0.06,541.57
38,8,32.58,46.24,6.21,1,5.48,80.75,115.27,0.26,0.91,550.24
38,9,80.57,34.38,7.94,1,9.05,80.75,115.27,0.7,0.14,622.87
38,10,101.27,55.19,13.7,1,6.61,80.75,115.27,0.9,0.96,748.58
38,11,64.6,44.09,14.71,1,10.32,80.75,115.27,0.28,0.15,676.51
38,12,49.3,40.62,6.89,1,7.71,80.75,115.27,0.61,0.81,602.94
38,13,74.11,30.67,10.22,1,11.67,80.75,115.27,0.11,0.63,656.7
38,14,29.31,30.41,10.17,1,8.92,80.75,100.29,0.04,0.75,571.16
38,15,17.64,28.57,12.78,1,8.39,80.75,115.27,0.15,0.39,580.93
38,16,68.18,25.26,13.9,1,11.2,81.68,101.49,0.78,0.38,685.61
38,17,79.64,34.33,10.58,1,9.73,80.75,115.27,0.58,0.66,675.09
38,18,7.37,50.7,8.08,1,7.61,80.75,115.27,0.58,0.92,585.99
38,19,78.65,39.69,14.64,1,9.74,80.75,115.27,0.06,0.3,676.16
38,20,31.04,34.5,15.03,1,9.6,80.75,115.27,0.51,0.77,671.86
38,21,75.87,31.96,8.66,1,4.53,80.75,115.27,0.19,0.4,565.25
38,22,90.39,44.21,6.31,1,8.07,97.15,115.27,0.49,0.36,633.32
38,23,75.85,42.94,8.35,1,9.46,80.75,115.27,0.08,0.08,600.91
38,24,22.04,49.48,11.67,1,10.03,80.75,115.27,0.07,0.62,619.04
38,25,37.7,40.08,12.73,1,3.08,80.75,115.27,0.04,0.47,557.4
38,26,46.17,18.97,7.13,1,2.88,80.75,115.27,0.28,0.61,505.76
38,27,72.76,49.27,12.18,1,4.8,80.75,115.27,0.48,0.46,634.85
38,28,82.93,46.3,11.82,1,10.55,80.75,106.17,0.26,0.85,695.35
38,29,62.8,52.05,10.47,1,3.07,80.75,115.27,0.81,0.2,596.77
38,30,56.37,22.3,10.15,1,5.37,80.75,115.27,0.43,0.25,563.89
38,31,45.71,44.38,8.8,1,9.7,80.75,115.27,0.94,0.76,656.11
38,32,83.63,40.95,10.48,1,4.28,80.75,115.27,0.24,0.58,609.2
38,33,76.73,30.69,14.89,1,6.94,94.43,115.27,0.21,0.13,652.42
38,34,50.44,6.3,12.02,1,7.49,80.75,115.27,0.1,0.81,593.36
38,35,22.75,45.51,8.37,1,9.25,80.75,115.27,0.75,0.12,583.98
38,36,58.64,48.14,14.96,1,4.44,84.22,115.27,0.75,0.58,666.77
38,37,86.63,40.87,12.16,1,8.97,86.48,115.27,0.44,0.32,678.55
38,39,66.83,28.3,7.44,1,7.69,80.75,115.27,0.57,0.35,588.45
38,40,61.19,30.66,8.46,1,2.82,80.75,115.27,0.87,0.4,564.17
38,41,39.28,25.19,10.83,1,11.25,86.71,115.27,0.98,0.76,674.25
38,42,90.55,48.27,13.09,1,10.96,80.75,115.27,0.8,0.57,743.84
38,43,30.83,26.74,14.93,1,9.54,80.75,115.27,0.61,0.51,654.29
38,44,63.93,43.21,12.28,1,9.85,80.75,115.27,0.05,0.59,656.46
38,45,45.18,36.54,8.49,1,3.67,80.75,115.27,0.79,0.5,563.84
38,46,44.23,43.65,7.28,1,4.03,80.75,115.27,0.33,0.29,528.0
38,47,46.79,18.34,8.13,1,2.94,80.75,115.27,0.43,0.19,502.85
38,48,52.85,55.93,11.77,1,6.99,80.75,115.27,0.14,0.31,614.9
38,49,26.19,27.98,12.82,1,6.38,80.75,115.27,0.34,0.44,581.19
39,0,28.3,0.0,2.37,0,5.96,39.08,121.99,0.49,0.91,342.67
39,1,90.06,64.33,6.61,1,12.02,39.08,121.99,0.06,0.39,624.26
39,2,31.32,15.83,5.11,1,8.64,99.29,121.99,0.02,0.38,525.93
39,3,57.98,50.0,8.94,1,11.86,42.3,121.99,0.54,0.6,637.27
39,4,33.46,39.53,7.96,1,10.33,49.13,121.99,0.6,0.72,593.01
39,5,56.85,35.01,5.02,1,12.26,39.08,121.99,0.12,0.03,533.23
39,6,11.95,26.89,9.02,1,10.24,39.08,121.99,0.47,0.81,556.51
39,7,72.71,44.42,4.95,1,7.59,68.36,121.99,0.8,0.44,594.88
39,8,51.89,46.24,3.51,1,9.71,39.08,121.99,0.66,0.67,557.9
39,9,28.94,34.38,5.24,1,13.28,39.08,121.99,0.86,0.15,560.09
39,10,42.29,55.19,11.0,1,10.84,39.08,121.99,0.22,0.08,591.95
39,11,26.25,44.09,12.01,1,14.55,62.85,121.99,0.59,0.17,658.78
39,12,68.37,40.62,4.19,1,11.94,46.41,121.99,0.77,0.21,587.69
39,13,11.85,30.67,7.52,1,15.9,62.31,121.99,0.28,0.02,576.02
39,14,40.59,30.41,7.47,1,13.15,58.05,100.29,0.63,0.83,608.54
39,15,50.38,28.57,10.08,1,12.62,39.08,121.99,0.53,0.08,597.52
39,16,38.15,25.26,11.2,1,15.43,81.68,101.49,0.86,0.27,669.38
39,17,36.79,34.33,7.88,1,13.96,42.75,121.99,0.38,0.56,601.26
39,18,72.94,50.7,5.38,1,11.84,39.08,121.99,0.44,0.41,599.41
39,19,12.02,39.69,11.94,1,13.97,76.57,121.99,0.3,0.11,629.87
39,20,62.47,34.5,12.33,1,13.83,39.08,121.99,0.36,0.1,642.64
39,21,39.77,31.96,5.96,1,8.76,70.35,121.99,0.38,0.19,539.77
39,22,36.51,44.21,3.61,1,12.3,97.15,121.99,0.1,0.45,586.46
39,23,15.68,42.94,5.65,1,13.69,72.71,119.44,0.99,0.99,643.17
39,24,60.93,49.48,8.97,1,14.26,47.74,121.99,0.01,0.04,614.94
39,25,68.36,40.08,10.03,1,7.31,39.08,121.99,0.44,0.3,579.91
39,26,20.96,18.97,4.43,1,7.11,39.08,121.99,0.24,0.81,468.9
39,27,27.1,49.27,9.48,1,9.03,39.08,121.99,0.04,0.66,557.54
39,28,18.02,46.3,9.12,1,14.78,54.04,106.17,0.58,0.78,631.53
39,29,38.57,52.05,7.77,1,7.3,61.75,117.91,0.27,0.81,574.98
39,30,45.7,22.3,7.45,1,9.6,43.06,121.99,0.25,0.97,564.55
39,31,41.48,44.38,6.1,1,13.93,39.08,121.99,0.3,0.37,580.73
39,32,48.48,40.95,7.78,1,8.51,39.08,121.99,0.28,0.32,543.4
39,33,30.19,30.69,12.19,1,11.17,94.43,121.99,0.99,0.75,697.9
39,34,30.49,6.3,9.32,1,11.72,39.08,121.99,0.56,0.75,573.76
39,35,72.1,45.51,5.67,1,13.48,39.08,118.14,0.33,0.69,617.33
39,36,75.05,48.14,12.26,1,8.67,84.22,121.99,0.87,0.86,725.2
39,37,27.81,40.87,9.46,1,13.2,86.48,121.99,0.07,0.49,631.75
39,38,66.83,46.19,7.44,1,7.69,80.75,115.27,0.62,0.81,631.84
39,40,11.57,30.66,5.76,1,7.05,55.7,121.99,0.58,0.52,503.02
39,41,53.46,25.19,8.13,1,15.48,86.71,121.99,0.75,0.88,704.95
39,42,24.1,48.27,10.39,1,15.19,39.08,121.99,0.72,0.61,655.74
39,43,54.61,26.74,12.23,1,13.77,61.26,121.99,0.46,0.92,693.6
39,44,67.96,43.21,9.58,1,14.08,56.79,121.99,0.87,0.17,678.55
39,45,33.62,36.54,5.79,1,7.9,50.61,121.99,0.03,0.09,485.66
39,46,41.71,43.65,4.58,1,8.26,50.93,121.99,0.84,0.73,565.18
39,47,20.21,18.34,5.43,1,7.17,49.8,121.99,0.2,0.32,462.34
39,48,50.61,55.93,9.07,1,11.22,57.28,121.99,0.73,0.82,666.21
39,49,55.08,27.98,10.12,1,10.61,50.61,121.99,0.21,0.76,611.46
40,0,30.66,0.0,3.39,0,1.09,55.7,136.53,0.39,0.29,301.69
40,1,86.77,64.33,7.63,1,7.15,55.7,136.53,0.49,0.43,637.13
40,2,27.46,15.83,6.13,1,3.77,99.29,136.53,0.4,0.98,547.11
40,3,68.24,50.0,9.96,1,6.99,55.7,136.53,0.46,0.6,632.97
40,4,22.24,39.53,8.98,1,5.46,55.7,134.3,0.03,0.25,510.17
40,5,63.38,35.01,6.04,1,7.39,55.7,136.53,0.16,0.11,538.42
40,6,23.21,26.89,10.04,1,5.37,55.7,136.53,0.0,0.97,544.93
40,7,74.02,44.42,5.97,1,2.72,68.36,136.53,0.25,0.06,525.73
40,8,42.02,46.24,4.53,1,4.84,55.7,136.53,0.61,0.7,539.69
40,9,40.2,34.38,6.26,1,8.41,55.7,136.53,0.45,0.24,548.01
40,10,53.68,55.19,12.02,1,5.97,55.7,136.53,0.53,0.05,610.0
40,11,15.59,44.09,13.03,1,9.68,62.85,136.53,0.3,0.18,610.16
40,12,71.13,40.62,5.21,1,7.07,55.7,130.02,0.62,1.0,601.27
40,13,23.41,30.67,8.54,1,11.03,62.31,136.53,0.15,0.08,560.12
40,14,32.92,30.41,8.49,1,8.28,58.05,100.29,0.89,0.73,570.37
40,15,46.22,28.57,11.1,1,7.75,55.7,136.53,0.79,0.98,644.02
40,16,46.67,25.26,12.22,1,10.56,81.68,101.49,0.7,0.42,638.9
40,17,47.35,34.33,8.9,1,9.09,55.7,136.53,0.93,0.53,626.81
40,18,67.86,50.7,6.4,1,6.97,55.7,136.53,0.23,0.31,571.49
40,19,19.55,39.69,12.96,1,9.1,76.57,136.53,0.11,0.07,601.94
40,20,62.31,34.5,13.35,1,8.96,55.7,136.53,0.04,0.65,646.64
40,21,49.52,31.96,6.98,1,3.89,70.35,136.53,0.33,0.08,517.56
40,22,48.05,44.21,4.63,1,7.43,97.15,136.53,0.8,0.55,614.04
40,23,14.74,42.94,6.67,1,8.82,72.71,119.44,0.69,0.95,586.73
40,24,52.19,49.48,9.99,1,9.39,55.7,136.53,0.17,0.58,625.2
40,25,69.08,40.08,11.05,1,2.44,55.7,136.53,0.15,0.55,571.29
40,26,15.84,18.97,5.45,1,2.24,55.7,125.18,0.33,0.99,458.59
40,27,18.85,49.27,10.5,1,4.16,55.7,136.53,0.57,0.33,551.95
40,28,22.02,46.3,10.14,1,9.91,55.7,106.17,0.34,0.43,569.19
40,29,27.28,52.05,8.79,1,2.43,61.75,117.91,0.17,0.49,504.19
